Month,Ticker,Company_name,Stock_exchange,Industry,SIC_Code,ESG_Rating,ESG_Score
2,LYV,Live Nation Entertainment Inc,NYSE,Consumer Cyclicals,7999,C+,43.22367051
2,LZB,La-Z-Boy Inc,NYSE,Consumer Cyclicals,2512,C-,33.14337596
2,M,Macy's Inc,NYSE,Consumer Cyclicals,5999,B+,67.5485467
2,MA,Mastercard Inc,NYSE,Technology,7389,B+,70.34217871
2,MAA,Mid-America Apartment Communities Inc,NYSE,Real Estate,6798,C,36.88899213
2,MAC,Macerich Co,NYSE,Real Estate,6798,A-,79.56128117
2,MAN,ManpowerGroup Inc,NYSE,Industrials,7361,B+,73.54320178
2,MANH,Manhattan Associates Inc,NASDAQ,Technology,7372,C,36.24111716
2,MANT,ManTech International Corp,NASDAQ,Technology,7372,B-,52.52693582
2,MAR,Marriott International Inc,NASDAQ,Consumer Cyclicals,7011,A-,75.87205994
2,MAS,Masco Corp,NYSE,Consumer Cyclicals,3432,B-,56.41693482
2,MASI,Masimo Corp,NASDAQ,Healthcare,3845,D+,22.60043589
2,MAT,Mattel Inc,NASDAQ,Consumer Cyclicals,3942,B,62.12737881
2,MATW,Matthews International Corp,NASDAQ,Consumer Cyclicals,7311,C-,31.25025659
2,MATX,Matson Inc,NYSE,Industrials,4412,C+,42.19530697
2,MCD,Mcdonald's Corp,NYSE,Consumer Cyclicals,5812,B+,71.2596722
2,MCHP,Microchip Technology Inc,NASDAQ,Technology,3674,B,62.24989327
2,MCK,Mckesson Corp,NYSE,Consumer Non-Cyclicals,2834,B-,66.07494443
2,MCO,Moody's Corp,NYSE,Industrials,7323,B+,68.86159591
2,MCRI,Monarch Casino & Resort Inc,NASDAQ,Consumer Cyclicals,7011,D+,21.14027239
2,MCS,Marcus Corp,NYSE,Consumer Cyclicals,7832,C-,30.06216569
2,MCY,Mercury General Corp,NYSE,Financials,6331,C+,41.80426531
2,MD,MEDNAX Inc,NYSE,Healthcare,8062,C,34.96279182
2,MDC,MDC Holdings Inc,NYSE,Consumer Cyclicals,1521,C,33.71359885
2,MDLZ,Mondelez International Inc,NASDAQ,Consumer Non-Cyclicals,2052,B+,74.29502797
2,MDP,Meredith Corp,NYSE,Consumer Cyclicals,2721,C+,47.22426086
2,MDRX,Allscripts Healthcare Solutions Inc,NASDAQ,Healthcare,7373,C-,33.03071129
2,MDT,Medtronic PLC,NYSE,Healthcare,3845,A-,79.07783964
2,MDU,MDU Resources Group Inc,NYSE,Utilities,4924,C,35.33246591
2,MED,Medifast Inc,NYSE,Consumer Non-Cyclicals,2834,D+,21.26847455
2,MEDP,Medpace Holdings Inc,NASDAQ,Healthcare,8731,D,12.40425427
2,MEI,Methode Electronics Inc,NYSE,Technology,3679,B-,53.64357284
2,MERC,Mercer International Inc,NASDAQ,Basic Materials,2611,B-,54.77540189
2,MET,MetLife Inc,NYSE,Financials,6311,B-,53.58287802
2,MGLN,Magellan Health Inc,NASDAQ,Healthcare,8011,C-,32.61106606
2,MGM,MGM Resorts International,NYSE,Consumer Cyclicals,7011,B,62.54213046
2,MGPI,MGP Ingredients Inc,NASDAQ,Consumer Non-Cyclicals,2085,C,40.21895882
2,MHK,Mohawk Industries Inc,NYSE,Consumer Cyclicals,2273,B-,54.68191448
2,MHO,M/I Homes Inc,NYSE,Consumer Cyclicals,1521,D+,22.15379865
2,MIDD,Middleby Corp,NASDAQ,Consumer Cyclicals,3556,C,40.49294862
2,MIK,Michaels Companies Inc,NASDAQ,Consumer Cyclicals,5945,C,35.53005584
2,MKC,McCormick & Company Inc,NYSE,Consumer Non-Cyclicals,2099,B+,70.70471138
2,MKSI,MKS Instruments Inc,NASDAQ,Industrials,3823,C-,29.46289513
2,MKTX,Marketaxess Holdings Inc,NASDAQ,Financials,6231,B-,54.72719306
2,MLAB,Mesa Laboratories Inc,NASDAQ,Industrials,3823,C,35.03617116
2,MLHR,Herman Miller Inc,NASDAQ,Industrials,5021,B+,70.60174604
2,MLI,Mueller Industries Inc,NYSE,Industrials,3498,C-,29.92471581
2,MLM,Martin Marietta Materials Inc,NYSE,Basic Materials,1422,C+,42.31859713
2,MMC,Marsh & McLennan Companies Inc,NYSE,Financials,6411,C+,42.99645333
2,MMI,Marcus & Millichap Inc,NYSE,Real Estate,6531,C-,27.33257919
2,MMM,3M Co,NYSE,Consumer Non-Cyclicals,3291,A,86.91110883
2,MMS,Maximus Inc,NYSE,Industrials,9431,C-,27.13767175
2,MMSI,Merit Medical Systems Inc,NASDAQ,Healthcare,3841,B+,69.48473945
2,MNRO,Monro Inc,NASDAQ,Consumer Cyclicals,7538,C-,28.65701506
2,MNST,Monster Beverage Corp,NASDAQ,Consumer Non-Cyclicals,2086,C,39.83609976
2,MO,Altria Group Inc,NYSE,Consumer Non-Cyclicals,2111,A,88.77662835
2,MOG.A,Moog Inc,NYSE,Industrials,3812,C-,28.35340959
2,MOH,Molina Healthcare Inc,NYSE,Healthcare,6321,C-,26.4841297
2,MOS,Mosaic Co,NYSE,Basic Materials,2874,B+,70.59960213
2,MOV,Movado Group Inc,NYSE,Consumer Cyclicals,3873,C-,28.56634722
2,MPAA,Motorcar Parts of America Inc,NASDAQ,Consumer Cyclicals,5013,C-,32.38539615
2,MPC,Marathon Petroleum Corp,NYSE,Energy,2911,B+,68.94089898
2,MPW,Medical Properties Trust Inc,NYSE,Real Estate,6798,B-,51.32672494
2,MPWR,Monolithic Power Systems Inc,NASDAQ,Technology,3674,C-,26.97623473
2,MRCY,Mercury Systems Inc,NASDAQ,Industrials,7373,C-,25.77806279
2,MRK,Merck & Co Inc,NYSE,Healthcare,2834,A-,81.03314602
2,MRO,Marathon Oil Corp,NYSE,Energy,1311,B+,67.16475042
2,MRTN,Marten Transport Ltd,NASDAQ,Industrials,4213,C,34.1863692
2,MS,Morgan Stanley,NYSE,Financials,6211,B,65.74605172
2,MSA,MSA Safety Inc,NYSE,Industrials,3842,B+,70.21091985
2,MSCI,MSCI Inc,NYSE,Industrials,7374,B-,53.87069766
2,MSFT,Microsoft Corp,NASDAQ,Technology,7372,A+,93.22116162
2,MSI,Motorola Solutions Inc,NYSE,Technology,3663,A-,78.45386344
2,MSM,MSC Industrial Direct Co Inc,NYSE,Industrials,5084,C+,43.7387503
2,MSTR,MicroStrategy Inc,NASDAQ,Technology,7372,D+,22.40024591
2,MTB,M&T Bank Corp,NYSE,Financials,6022,C+,47.74541399
2,MTD,Mettler-Toledo International Inc,NYSE,Industrials,3826,B+,70.48327926
2,MTDR,Matador Resources Co,NYSE,Energy,1311,D+,23.85994232
2,MTG,MGIC Investment Corp,NYSE,Financials,6351,C,40.94725315
2,MTH,Meritage Homes Corp,NYSE,Consumer Cyclicals,1531,C,41.3367965
2,MTOR,Meritor Inc,NYSE,Consumer Cyclicals,3714,D+,17.6918865
2,MTRN,Materion Corp,NYSE,Basic Materials,3339,C-,33.30189388
2,MTRX,Matrix Service Co,NASDAQ,Energy,8711,C-,32.79212325
2,MTSC,MTS Systems Corp,NASDAQ,Industrials,3829,B-,51.11567475
2,MTX,Minerals Technologies Inc,NYSE,Basic Materials,2819,B-,56.28891304
2,MTZ,MasTec Inc,NYSE,Industrials,1389,B,58.66372532
2,MU,Micron Technology Inc,NASDAQ,Technology,3674,B,66.42805022
2,MUR,Murphy Oil Corp,NYSE,Energy,1311,C,38.34647991
2,MUSA,Murphy Usa Inc,NYSE,Energy,5541,C-,28.56259039
2,MXIM,Maxim Integrated Products Inc,NASDAQ,Technology,3674,B,64.75094135
2,MXL,Maxlinear Inc,NYSE,Technology,3674,C-,25.5196701
2,MYE,Myers Industries Inc,NYSE,Basic Materials,3089,D+,22.85209521
2,MYGN,Myriad Genetics Inc,NASDAQ,Healthcare,2835,C-,28.3358379
2,MYRG,MYR Group Inc,NASDAQ,Industrials,1623,D+,22.17270312
2,NATI,National Instruments Corp,NASDAQ,Technology,7372,B-,51.62601501
2,NAVI,Navient Corp,NASDAQ,Financials,6211,C,38.19737554
2,NBHC,National Bank Holdings Corp,NYSE,Financials,6021,C,33.94831403
2,NBR,Nabors Industries Ltd,NYSE,Energy,1381,B,64.88353063
2,NBTB,NBT Bancorp Inc,NASDAQ,Financials,6021,C-,32.81289646
2,NCLH,Norwegian Cruise Line Holdings Ltd,NYSE,Consumer Cyclicals,4481,C+,43.83448087
2,NCR,NCR Corp,NYSE,Technology,7372,C+,49.81461907
2,NDAQ,Nasdaq Inc,NASDAQ,Financials,6231,B+,68.72267017
2,NDSN,Nordson Corp,NASDAQ,Industrials,3569,C,39.34253927
2,NEE,Nextera Energy Inc,NYSE,Utilities,4911,A-,75.89850074
2,NEM,Newmont Corporation,NYSE,Basic Materials,1041,A,86.29633901
2,NEO,Neogenomics Inc,NASDAQ,Healthcare,8071,C+,43.02436774
2,NEOG,Neogen Corp,NASDAQ,Healthcare,2835,C,40.54489787
2,NEU,NewMarket Corp,NYSE,Basic Materials,2819,D+,24.18395484
2,NFBK,Northfield Bancorp Inc,NASDAQ,Financials,6035,C,39.15146111
2,NFG,National Fuel Gas Co,NYSE,Utilities,4924,C,39.13089711
2,NFLX,Netflix Inc,NASDAQ,Technology,4841,C-,28.44088546
2,NGVT,Ingevity Corp,NYSE,Basic Materials,2899,C-,28.22390487
2,NI,NiSource Inc,NYSE,Utilities,4924,B+,70.28221219
2,NJR,New Jersey Resources Corp,NYSE,Utilities,4924,C+,45.42026375
2,NKE,Nike Inc,NYSE,Consumer Cyclicals,3021,B+,67.09284906
2,NKTR,Nektar Therapeutics,NASDAQ,Healthcare,2834,C-,25.20906744
2,NLOK,NortonLifeLock Inc,NASDAQ,Technology,7372,A-,79.32483502
2,NLSN,Nielsen Holdings PLC,NYSE,Consumer Cyclicals,7389,B+,68.31594065
2,NMIH,NMI Holdings Inc,NASDAQ,Financials,6331,C,38.27012756
2,NNN,National Retail Properties Inc,NYSE,Real Estate,6798,B-,52.15396282
2,NOC,Northrop Grumman Corp,NYSE,Industrials,3721,A-,80.38543643
2,NOV,National Oilwell Varco Inc,NYSE,Energy,3533,C+,45.96571411
2,NOW,ServiceNow Inc,NYSE,Technology,7372,C-,31.846156
2,NP,Neenah Inc,NYSE,Basic Materials,2621,B-,52.97647753
2,NPK,National Presto Industries Inc,NYSE,Industrials,3483,C-,26.83533243
2,NPO,EnPro Industries Inc,NYSE,Industrials,3053,B+,68.6735493
2,NRG,NRG Energy Inc,NYSE,Utilities,4911,A-,78.75351879
2,NSA,National Storage Affiliates Trust,NYSE,Real Estate,6798,C-,30.04393353
2,NSC,Norfolk Southern Corp,NYSE,Industrials,4011,B,65.67591497
2,NSIT,Insight Enterprises Inc,NASDAQ,Technology,7379,B-,55.20501774
2,NSP,Insperity Inc,NYSE,Industrials,7363,C+,42.9891062
2,NTAP,NetApp Inc,NASDAQ,Technology,3572,B-,52.57270209
2,NTCT,Netscout Systems Inc,NASDAQ,Technology,7373,C+,42.76392107
2,NTGR,NETGEAR Inc,NASDAQ,Technology,4812,B-,57.79957283
2,NTRS,Northern Trust Corp,NASDAQ,Financials,6022,B-,52.75484225
2,NTUS,Natus Medical Inc,NASDAQ,Healthcare,3845,B-,51.27020743
2,NUE,Nucor Corp,NYSE,Basic Materials,3312,C+,48.63721319
2,NUS,NU Skin Enterprises Inc,NYSE,Consumer Non-Cyclicals,5122,C,37.92702161
2,NUVA,NuVasive Inc,NASDAQ,Healthcare,3841,D+,22.80933797
2,NVDA,NVIDIA Corp,NASDAQ,Technology,3674,A-,78.32740883
2,NVR,NVR Inc,NYSE,Consumer Cyclicals,1521,D+,24.96847195
2,NVT,nVent Electric PLC,NYSE,Industrials,3644,C-,26.35826317
2,NWBI,Northwest Bancshares Inc,NASDAQ,Financials,6022,C,33.84962748
2,NWE,NorthWestern Corp,NASDAQ,Utilities,4911,C,38.44801034
2,NWL,Newell Brands Inc,NASDAQ,Consumer Cyclicals,3952,B-,51.91017074
2,NWN,Northwest Natural Holding Co,NYSE,Utilities,4924,C,37.40496798
2,NWSA,News Corp,NASDAQ,Consumer Cyclicals,2711,B-,52.15466714
2,NX,Quanex Building Products Corp,NYSE,Consumer Cyclicals,3442,C+,48.13504063
2,NXGN,NextGen Healthcare Inc,NASDAQ,Technology,7373,C,37.88783266
2,NXRT,NexPoint Residential Trust Inc,NYSE,Real Estate,6798,D,13.68503469
2,NYCB,New York Community Bancorp Inc,NYSE,Financials,6035,C-,33.13813721
2,NYMT,New York Mortgage Trust Inc,NASDAQ,Real Estate,6798,C-,30.27408128
2,NYT,New York Times Co,NYSE,Consumer Cyclicals,2711,C+,43.12426192
2,O,Realty Income Corp,NYSE,Real Estate,6798,B,64.91004225
2,OC,Owens Corning,NYSE,Consumer Cyclicals,3229,A,91.56941184
2,ODFL,Old Dominion Freight Line Inc,NASDAQ,Industrials,4213,C,38.03902166
2,ODP,ODP Corp,NASDAQ,Consumer Cyclicals,5044,B,64.58421567
2,OFC,Corporate Office Properties Trust,NYSE,Real Estate,6798,C-,25.58029963
2,OFG,OFG Bancorp,NYSE,Financials,6022,C,37.65101116
2,OFIX,Orthofix Medical Inc,NASDAQ,Healthcare,3842,C,36.0801365
2,OGE,OGE Energy Corp,NYSE,Utilities,4911,C-,28.88375221
2,OGS,ONE Gas Inc,NYSE,Utilities,4924,C,36.28494805
2,OHI,Omega Healthcare Investors Inc,NYSE,Real Estate,6798,C-,26.62656664
2,OI,O-I Glass Inc,NYSE,Basic Materials,3221,C,39.51463222
2,OII,Oceaneering International Inc,NYSE,Energy,1389,C+,46.13530033
2,OIS,Oil States International Inc,NYSE,Energy,3533,C,33.4787567
2,OKE,ONEOK Inc,NYSE,Energy,4922,B,58.78440184
2,OLED,Universal Display Corp,NASDAQ,Technology,3674,B+,67.36995607
2,OLLI,Ollie's Bargain Outlet Holdings Inc,NASDAQ,Consumer Cyclicals,5399,D+,23.05725162
2,OLN,Olin Corp,NYSE,Basic Materials,2812,C-,26.41087956
2,OMC,Omnicom Group Inc,NYSE,Consumer Cyclicals,7311,B+,67.08758762
2,OMCL,Omnicell Inc,NASDAQ,Healthcare,7373,C-,28.79541971
2,OMI,Owens & Minor Inc,NYSE,Healthcare,5047,C+,44.77562275
2,ONB,Old National Bancorp,NASDAQ,Financials,6021,C+,44.85315936
2,ONTO,Onto Innovation Inc,NYSE,Technology,7372,D+,24.98138083
2,OPI,Office Properties Income Trust,NASDAQ,Real Estate,6798,C,37.7827494
2,ORCL,Oracle Corp,NYSE,Technology,7372,B-,52.96983735
2,ORI,Old Republic International Corp,NYSE,Financials,6351,D+,19.64424206
2,ORLY,O'Reilly Automotive Inc,NASDAQ,Consumer Cyclicals,5531,C+,47.71274691
2,OSIS,OSI Systems Inc,NASDAQ,Technology,3674,C-,31.25605667
2,OSK,Oshkosh Corp,NYSE,Industrials,3531,B,64.29093045
2,OSPN,OneSpan Inc,NASDAQ,Technology,7373,C-,28.32638444
2,OSUR,OraSure Technologies Inc,NASDAQ,Healthcare,3841,D+,23.71756328
2,OXM,Oxford Industries Inc,NYSE,Consumer Cyclicals,2329,C,34.88310383
2,OXY,Occidental Petroleum Corp,NYSE,Energy,1311,A-,78.03645749
2,OZK,Bank Ozk,NASDAQ,Financials,6022,C+,46.00929772
2,PACW,PacWest Bancorp,NASDAQ,Financials,6021,C,39.06060307
2,PAHC,Phibro Animal Health Corp,NASDAQ,Healthcare,2834,C-,32.45377508
2,PARR,Par Pacific Holdings Inc,NYSE,Energy,2911,D,16.03035663
2,PATK,Patrick Industries Inc,NASDAQ,Consumer Cyclicals,2452,D+,17.86510413
2,PAYC,Paycom Software Inc,NYSE,Technology,7372,C-,26.71178474
2,PAYX,Paychex Inc,NASDAQ,Industrials,8721,C,40.37785764
2,PB,Prosperity Bancshares Inc,NYSE,Financials,6022,C-,25.81544667
2,PBCT,People's United Financial Inc,NASDAQ,Financials,6021,C+,42.13684597
2,PBF,PBF Energy Inc,NYSE,Energy,2911,C,35.41757399
2,PBH,Prestige Consumer Healthcare Inc,NYSE,Healthcare,2834,D+,23.58770104
2,PBI,Pitney Bowes Inc,NYSE,Technology,3579,B-,56.59633701
2,PCAR,Paccar Inc,NASDAQ,Industrials,3711,B,65.62333512
2,PCH,PotlatchDeltic Corp,NASDAQ,Real Estate,5031,C,39.89482353
2,PCRX,Pacira Biosciences Inc,NASDAQ,Healthcare,2834,C,35.42316531
2,PCTY,Paylocity Holding Corp,NASDAQ,Technology,7372,C-,25.39243575
2,PDCE,PDC Energy Inc,NASDAQ,Energy,1311,D+,24.54147667
2,PDCO,Patterson Companies Inc,NASDAQ,Healthcare,2048,C+,46.55227466
2,PDFS,PDF Solutions Inc,NASDAQ,Technology,7372,C-,29.44523228
2,PEAK,Healthpeak Properties Inc,NYSE,Real Estate,6798,A-,80.01796118
2,PEB,Pebblebrook Hotel Trust,NYSE,Real Estate,6798,C+,48.24186251
2,PEG,Public Service Enterprise Group Inc,NYSE,Utilities,4931,B,63.83321463
2,PEN,Penumbra Inc,NYSE,Healthcare,3841,C,40.90354427
2,PENN,Penn National Gaming Inc,NASDAQ,Consumer Cyclicals,7999,D+,23.31867153
2,PEP,PepsiCo Inc,NASDAQ,Consumer Non-Cyclicals,2086,A,87.66376898
2,PETS,Petmed Express Inc,NASDAQ,Consumer Non-Cyclicals,5912,C,35.24534144
2,PFBC,Preferred Bank,NASDAQ,Financials,6022,D+,19.70846835
2,PFE,Pfizer Inc,NYSE,Healthcare,2834,B,66.15787484
2,PFG,Principal Financial Group Inc,NASDAQ,Financials,6371,B,58.95112428
2,PFS,Provident Financial Services Inc,NYSE,Financials,6035,C,37.58252445
2,PG,Procter & Gamble Co,NYSE,Consumer Non-Cyclicals,2841,B,64.44154189
2,PGR,Progressive Corp,NYSE,Financials,6331,C+,46.4063158
2,PGTI,PGT Innovations Inc,NYSE,Consumer Cyclicals,3442,C-,27.47996897
2,PH,Parker-Hannifin Corp,NYSE,Industrials,3499,B-,56.77664626
2,PHM,Pultegroup Inc,NYSE,Consumer Cyclicals,1531,C+,45.48886563
2,PII,Polaris Inc,NYSE,Consumer Cyclicals,3799,A-,81.831589
2,PIPR,Piper Sandler Companies,NYSE,Financials,6211,C+,45.94319989
2,PK,Park Hotels & Resorts Inc,NYSE,Real Estate,7011,B-,53.80905109
2,PKE,Park Aerospace Corp,NYSE,Industrials,3728,C-,25.90548442
2,PKG,Packaging Corp of America,NYSE,Basic Materials,2653,B+,70.18513219
2,PKI,PerkinElmer Inc,NYSE,Healthcare,3826,B-,57.60187633
2,PLAB,Photronics Inc,NASDAQ,Technology,3674,D+,20.65730147
2,PLAY,Dave & Buster's Entertainment Inc,NASDAQ,Consumer Cyclicals,5812,C-,32.88500093
2,PLCE,Children's Place Inc,NASDAQ,Consumer Cyclicals,5641,B-,53.89636337
2,PLD,Prologis Inc,NYSE,Real Estate,6798,A-,81.53661789
2,PLT,Plantronics Inc,NYSE,Technology,3661,C,38.15738345
2,PLUS,ePlus inc,NASDAQ,Technology,7373,C-,32.73214455
2,PM,Philip Morris International Inc,NYSE,Consumer Non-Cyclicals,2111,A,89.34965591
2,PMT,PennyMac Mortgage Investment Trust,NYSE,Real Estate,6798,D+,19.63686988
2,PNC,PNC Financial Services Group Inc,NYSE,Financials,6021,A-,77.04012859
2,PNFP,Pinnacle Financial Partners Inc,NASDAQ,Financials,6022,B-,52.9141301
2,PNM,PNM Resources Inc,NYSE,Utilities,4911,C+,48.18578982
2,PNR,Pentair PLC,NYSE,Industrials,3589,B-,52.56322152
2,PNW,Pinnacle West Capital Corp,NYSE,Utilities,4911,B,63.2059267
2,POOL,Pool Corp,NASDAQ,Consumer Cyclicals,5091,C+,46.86565179
2,POST,Post Holdings Inc,NYSE,Consumer Non-Cyclicals,2043,D+,24.96778324
2,POWI,Power Integrations Inc,NASDAQ,Technology,3674,B-,51.09898329
2,POWL,Powell Industries Inc,NASDAQ,Industrials,3823,D+,19.08881277
2,PPBI,Pacific Premier Bancorp Inc,NASDAQ,Financials,6022,C,37.40050643
2,PPC,Pilgrims Pride Corp,NASDAQ,Consumer Non-Cyclicals,2015,C+,45.99091638
2,PPG,PPG Industries Inc,NYSE,Basic Materials,2851,B+,72.7940273
2,PPL,PPL Corp,NYSE,Utilities,4911,B,62.48406266
2,PRA,ProAssurance Corp,NYSE,Financials,6399,C,40.61958096
2,PRAA,PRA Group Inc,NASDAQ,Financials,7322,C-,28.91584394
2,PRAH,PRA Health Sciences Inc,NASDAQ,Healthcare,8731,B-,57.09204896
2,PRDO,Perdoceo Education Corp,NASDAQ,Academic & Educational Services,8221,C+,44.31301936
2,PRFT,Perficient Inc,NASDAQ,Technology,7371,B-,51.03609968
2,PRGO,Perrigo Company PLC,NYSE,Healthcare,2834,B,65.36024124
2,PRGS,Progress Software Corp,NASDAQ,Technology,7371,B-,56.03627
2,PRI,Primerica Inc,NYSE,Financials,6311,B-,56.19170757
2,PRK,Park National Corp,NYSE AMERICAN,Financials,6021,C,37.14495021
2,PRLB,Proto Labs Inc,NYSE,Industrials,3544,C-,31.72112095
2,PRSC,Providence Service Corp,NASDAQ,Healthcare,8322,C-,26.69981584
2,PRSP,Perspecta Inc,NYSE,Technology,7371,B-,50.2397368
2,PRU,Prudential Financial Inc,NYSE,Financials,6311,B,65.15215686
2,PSA,Public Storage,NYSE,Real Estate,6798,C+,43.379379
2,PSB,PS Business Parks Inc,NYSE,Real Estate,6798,C,35.4543964
2,PSMT,PriceSmart Inc,NASDAQ,Consumer Cyclicals,5331,C-,29.41334785
2,PSX,Phillips 66,NYSE,Energy,2911,B+,73.3780229
2,PTC,PTC Inc,NASDAQ,Technology,7372,C+,46.24854763
2,PTEN,Patterson-UTI Energy Inc,NASDAQ,Energy,1381,C+,43.95035276
2,PUMP,ProPetro Holding Corp,NYSE,Energy,1389,D,12.20291397
2,PVAC,Penn Virginia Corp,NASDAQ,Energy,1311,D+,21.15406026
2,PVH,PVH Corp,NYSE,Consumer Cyclicals,2329,B+,72.28379392
2,PWR,Quanta Services Inc,NYSE,Industrials,1731,C,40.4864592
2,PXD,Pioneer Natural Resources Co,NYSE,Energy,1311,C+,46.27615683
2,PYPL,PayPal Holdings Inc,NASDAQ,Technology,7389,B+,71.4995792
2,PZZA,Papa John's International Inc,NASDAQ,Consumer Cyclicals,5812,B,59.71085295
2,QCOM,Qualcomm Inc,NASDAQ,Technology,3674,B+,72.29936986
2,QDEL,Quidel Corp,NASDAQ,Healthcare,2835,C,41.20818912
2,QEP,QEP Resources Inc,NYSE,Energy,1311,D+,22.61622756
2,QLYS,Qualys Inc,NASDAQ,Technology,7371,C,36.35287867
2,QNST,Quinstreet Inc,NASDAQ,Consumer Cyclicals,8742,C-,27.2298291
2,QRVO,Qorvo Inc,NASDAQ,Technology,3674,C-,49.09395192
2,R,Ryder System Inc,NYSE,Industrials,7513,B+,71.79085523
2,RAMP,Liveramp Holdings Inc,NYSE,Technology,7374,C,33.45890919
2,RAVN,Raven Industries Inc,NASDAQ,Consumer Non-Cyclicals,3089,C+,44.85667892
2,RBC,Regal Beloit Corp,NYSE,Industrials,3621,B-,56.42448945
2,RC,Ready Capital Corp,NYSE,Real Estate,6162,D+,16.93439346
2,RCII,Rent-A-Center Inc,NASDAQ,Consumer Cyclicals,7359,C-,31.97890725
2,RCL,Royal Caribbean Cruises Ltd,NYSE,Consumer Cyclicals,4481,B+,71.86987758
2,RCM,R1 RCM Inc,NASDAQ,Healthcare,8741,D+,19.75038711
2,RDNT,RadNet Inc,NASDAQ,Healthcare,8071,C,35.88380588
2,RE,Everest Re Group Ltd,NYSE,Financials,6399,B-,53.06918137
2,REG,Regency Centers Corp,NASDAQ,Real Estate,6798,A-,78.3346777
2,REGI,Renewable Energy Group Inc,NASDAQ,Energy,2869,D+,23.57189591
2,REGN,Regeneron Pharmaceuticals Inc,NASDAQ,Healthcare,2834,B+,67.91323663
2,RES,RPC Inc,NYSE,Energy,1389,D,16.05959314
2,REX,REX American Resources Corp,NYSE,Energy,2869,C,37.85501344
2,REXR,Rexford Industrial Realty Inc,NYSE,Real Estate,6798,C-,30.76032487
2,REZI,Resideo Technologies Inc,NYSE,Industrials,7382,B,66.131464
2,RF,Regions Financial Corp,NYSE,Financials,6022,B,61.21789854
2,RGA,Reinsurance Group of America Inc,NYSE,Financials,6321,C+,44.6585717
2,RGEN,Repligen Corp,NASDAQ,Healthcare,2836,C+,43.26174359
2,RGLD,Royal Gold Inc,NASDAQ,Basic Materials,1099,D,12.87983883
2,RGNX,Regenxbio Inc,NASDAQ,Healthcare,8731,C,36.01728692
2,RGP,Resources Connection Inc,NASDAQ,Industrials,7389,C-,28.90518285
2,RGR,Sturm Ruger & Company Inc,NYSE,Consumer Cyclicals,3484,C-,31.48240795
2,RGS,Regis Corp,NYSE,Consumer Non-Cyclicals,7231,D+,20.7626553
2,RH,RH,NYSE,Consumer Cyclicals,5719,C+,42.46529269
2,RHI,Robert Half International Inc,NYSE,Industrials,7363,B+,71.74427198
2,RJF,Raymond James Financial Inc,NYSE,Financials,6211,B-,53.7499988
2,RL,Ralph Lauren Corp,NYSE,Consumer Cyclicals,5137,B,59.03488919
2,RLGY,Realogy Holdings Corp,NYSE,Real Estate,6531,C+,47.60467856
2,RLI,Rli Corp,NYSE,Financials,6331,C-,27.70250042
2,RMAX,Re/Max Holdings Inc,NYSE,Real Estate,6531,D,16.60259393
2,RMBS,Rambus Inc,NASDAQ,Technology,3674,C-,31.89852294
2,RMD,Resmed Inc,NYSE,Healthcare,3845,B+,68.84680181
2,RNR,Renaissancere Holdings Ltd,NYSE,Financials,6331,C,37.78716981
2,RNST,Renasant Corp,NASDAQ,Financials,6022,D+,22.50429825
2,ROCK,Gibraltar Industries Inc,NASDAQ,Consumer Cyclicals,3441,C,38.32329495
2,ROG,Rogers Corp,NYSE,Technology,2821,B,62.37062564
2,ROIC,Retail Opportunity Investments Corp,NASDAQ,Real Estate,6798,C+,45.77177282
2,ROK,Rockwell Automation Inc,NYSE,Industrials,3625,C,39.58972726
2,ROL,Rollins Inc,NYSE,Industrials,7342,C-,25.25589724
2,ROP,Roper Technologies Inc,NYSE,Technology,3823,C+,45.15282578
2,ROST,Ross Stores Inc,NASDAQ,Consumer Cyclicals,5651,C+,48.08580502
2,RPAI,Retail Properties of America Inc,NYSE,Real Estate,6798,C+,45.18257557
2,RPM,RPM International Inc,NYSE,Basic Materials,2851,C,41.26758286
2,RPT,RPT Realty,NYSE,Real Estate,6512,C+,41.91874964
2,RRC,Range Resources Corp,NYSE,Energy,1311,B-,51.79033359
2,RRGB,Red Robin Gourmet Burgers Inc,NASDAQ,Consumer Cyclicals,5812,C+,47.70525306
2,RS,Reliance Steel & Aluminum Co,NYSE,Basic Materials,5051,C,34.48191131
2,RSG,Republic Services Inc,NYSE,Industrials,4953,B+,72.28103551
2,RTX,Raytheon Technologies Corp,NYSE,Industrials,3724,A-,75.91841535
2,RUN,Sunrun Inc,NASDAQ,Energy,4931,B,64.80634644
2,RUTH,Ruth's Hospitality Group Inc,NASDAQ,Consumer Cyclicals,5812,C,37.62822165
2,RWT,Redwood Trust Inc,NYSE,Real Estate,6798,C-,30.80218576
2,RYAM,Rayonier Advanced Materials Inc,NYSE,Basic Materials,2823,D,16.10359884
2,RYN,Rayonier Inc,NYSE,Real Estate,6798,B,59.99890162
2,SABR,Sabre Corp,NASDAQ,Technology,7389,B-,50.0848982
2,SAFE,Safehold Inc,NYSE,Real Estate,6512,D+,18.15312309
2,SAFM,Sanderson Farms Inc,NASDAQ,Consumer Non-Cyclicals,2015,B-,54.34095195
2,SAFT,Safety Insurance Group Inc,NASDAQ,Financials,6331,C-,29.27288019
2,SAH,Sonic Automotive Inc,NYSE,Consumer Cyclicals,5511,C-,32.20409015
